,y_act,y_pred_random_forest,y_pred_logistic,df_prec_ran,df_prec_loc
4132,0,0.385109697,0.369301145,0,0
4133,0,0.42824469,0.529435144,0,1
4134,1,0.64699745,0.611639151,1,1
4135,0,0.443261245,0.547383452,0,1
4136,1,0.425631862,0.390724498,0,0
4137,0,0.452557673,0.372441313,0,0
4138,0,0.360291254,0.329171614,0,0
4139,1,0.47834191,0.412570831,0,0
4140,0,0.414605565,0.409657217,0,0
4141,1,0.441578676,0.595732873,0,1
4142,0,0.564192904,0.549872237,1,1
4143,0,0.570766649,0.502854839,1,1
4144,1,0.436377436,0.359859242,0,0
4145,1,0.437012336,0.454355329,0,0
4146,0,0.646840621,0.712258819,1,1
4147,0,0.401859258,0.342648465,0,0
4148,1,0.532215433,0.553423701,1,1
4149,1,0.617446617,0.758578651,1,1
4150,0,0.537652844,0.657084467,1,1
4151,1,0.639526864,0.937928634,1,1
4152,0,0.528933411,0.517219646,1,1
4153,1,0.46089739,0.477908949,0,0
4154,0,0.380399489,0.349064028,0,0
4155,0,0.548558791,0.546372566,1,1
4156,0,0.444520895,0.515724006,0,1
4157,0,0.600444212,0.758751362,1,1
4158,0,0.473544693,0.353183758,0,0
4159,0,0.427780166,0.437230756,0,0
4160,0,0.529165067,0.550347536,1,1
4161,1,0.476251601,0.4948174,0,0
4162,1,0.5049913,0.570937506,1,1
4163,1,0.555702949,0.932889516,1,1
4164,0,0.490833886,0.41039023,0,0
4165,0,0.365753699,0.282745227,0,0
4166,1,0.515228323,0.35825781,1,0
4167,0,0.525835882,0.562210107,1,1
4168,0,0.513948845,0.594046765,1,1
4169,1,0.391897696,0.388567167,0,0
4170,1,0.640066549,0.560793987,1,1
4171,0,0.380408814,0.441911477,0,0
4172,0,0.387798884,0.306820343,0,0
4173,1,0.450762762,0.43626062,0,0
4174,0,0.344856848,0.272287205,0,0
4175,0,0.47754332,0.545332975,0,1
4176,1,0.568966606,0.589229676,1,1
4177,0,0.445117686,0.354662901,0,0
4178,1,0.59250811,0.539426072,1,1
4179,1,0.602474285,0.530627334,1,1
4180,0,0.48273643,0.450922799,0,0
4181,0,0.416388333,0.509546271,0,1
4182,1,0.51871657,0.615731277,1,1
4183,0,0.459074207,0.447593453,0,0
4184,1,0.391469395,0.460117608,0,0
4185,1,0.403446376,0.412948026,0,0
4186,0,0.488200904,0.40868771,0,0
4187,0,0.466508611,0.433641486,0,0
4188,1,0.740149304,0.700818243,1,1
4189,1,0.726615772,0.612712062,1,1
4190,1,0.362441211,0.369134035,0,0
4191,1,0.532215433,0.557560928,1,1
4192,0,0.472233238,0.494427443,0,0
4193,1,0.616571331,0.600207139,1,1
4194,0,0.51978308,0.454275869,1,0
4195,0,0.603877237,0.557808078,1,1
4196,1,0.637502757,0.653969656,1,1
4197,0,0.421994634,0.581331417,0,1
4198,0,0.564024012,0.507218152,1,1
4199,0,0.516371256,0.580371692,1,1
4200,0,0.385109697,0.359414429,0,0
4201,0,0.463686367,0.527611242,0,1
4202,0,0.624107845,0.752718509,1,1
4203,1,0.505970494,0.464769119,1,0
4204,0,0.56288902,0.52186869,1,1
4205,1,0.531508125,0.479941884,1,0
4206,1,0.543552775,0.525561599,1,1
4207,1,0.772425711,0.572734435,1,1
4208,1,0.640502483,0.592064877,1,1
4209,1,0.460343894,0.475645018,0,0
4210,0,0.563060726,0.582676553,1,1
4211,0,0.683545334,0.675706685,1,1
4212,1,0.485924428,0.515006574,0,1
4213,1,0.491723362,0.360814042,0,0
4214,0,0.406747673,0.458448799,0,0
4215,0,0.414335336,0.352607889,0,0
4216,1,0.528153064,0.514599541,1,1
4217,1,0.474683986,0.42257572,0,0
4218,0,0.54044258,0.522100041,1,1
4219,0,0.452252762,0.3774311,0,0
4220,1,0.57642949,0.4160129,1,0
4221,0,0.411487665,0.345118532,0,0
4222,0,0.519308155,0.436285874,1,0
4223,1,0.617011918,0.541343831,1,1
4224,1,0.677678129,0.74623384,1,1
4225,1,0.630933695,0.60047346,1,1
4226,1,0.732418901,0.74597455,1,1
4227,0,0.470838603,0.43489946,0,0
4228,0,0.395595069,0.313880401,0,0
4229,1,0.603236981,0.891799252,1,1
4230,1,0.57281297,0.426918537,1,0
4231,0,0.450205565,0.367589718,0,0
4232,1,0.612216913,0.491423165,1,0
4233,0,0.402117972,0.354166817,0,0
4234,0,0.428880281,0.393709389,0,0
4235,0,0.717827024,0.525147889,1,1
4236,1,0.644126115,0.490940424,1,0
4237,0,0.37442858,0.361730131,0,0
4238,0,0.385554723,0.394286104,0,0
4239,1,0.597966571,0.601962955,1,1
4240,0,0.503666314,0.399397437,1,0
4241,1,0.447661507,0.470809487,0,0
4242,1,0.51824031,0.477931993,1,0
4243,0,0.641221483,0.823204505,1,1
4244,0,0.444480286,0.352065888,0,0
4245,1,0.555435959,0.349642445,1,0
4246,1,0.553395885,0.531628324,1,1
4247,1,0.557914108,0.765670999,1,1
4248,0,0.338493193,0.316331822,0,0
4249,1,0.686054122,0.551684464,1,1
4250,1,0.398564334,0.355120708,0,0
4251,1,0.420941898,0.349845634,0,0
4252,0,0.325895289,0.382973192,0,0
4253,0,0.383676916,0.542125107,0,1
4254,1,0.540969046,0.844949628,1,1
4255,0,0.408650344,0.458151825,0,0
4256,1,0.525168482,0.46965702,1,0
4257,1,0.51638975,0.435220696,1,0
4258,0,0.484487631,0.476404163,0,0
4259,1,0.370029719,0.364883517,0,0
4260,1,0.406549897,0.339988142,0,0
4261,0,0.555811904,0.554201222,1,1
4262,1,0.457306603,0.408372982,0,0
4263,1,0.460299296,0.444570096,0,0
4264,0,0.410946869,0.383470867,0,0
4265,0,0.542098136,0.472582748,1,0
4266,0,0.430439709,0.574659091,0,1
4267,0,0.47821223,0.415526847,0,0
4268,0,0.467259543,0.391029487,0,0
4269,1,0.563766559,0.508407576,1,1
4270,1,0.469100042,0.460010023,0,0
4271,0,0.503742364,0.555820996,1,1
4272,1,0.627956106,0.580904144,1,1
4273,1,0.456033076,0.37092896,0,0
4274,1,0.557090854,0.556626903,1,1
4275,0,0.528768394,0.514698437,1,1
4276,0,0.3240199,0.337333172,0,0
4277,0,0.512370008,0.560818891,1,1
4278,1,0.353637673,0.319498447,0,0
4279,1,0.398815125,0.325371257,0,0
4280,0,0.460612736,0.471818313,0,0
4281,1,0.512441179,0.423402506,1,0
4282,1,0.614234163,0.636496052,1,1
4283,0,0.446470303,0.48160995,0,0
4284,1,0.461732554,0.440773476,0,0
4285,1,0.423681351,0.369555876,0,0
4286,0,0.540291265,0.735925158,1,1
4287,0,0.497752714,0.392868071,0,0
4288,1,0.442128404,0.606361788,0,1
4289,1,0.657154498,0.729076302,1,1
4290,1,0.563094159,0.653186391,1,1
4291,1,0.435246933,0.317365831,0,0
4292,0,0.4749472,0.446512602,0,0
4293,1,0.543373331,0.49192969,1,0
4294,1,0.51780193,0.431638464,1,0
4295,0,0.631603801,0.64647649,1,1
4296,0,0.360273032,0.406911472,0,0
4297,1,0.713251552,0.665450701,1,1
4298,0,0.618452744,0.64039557,1,1
4299,0,0.433853843,0.302002895,0,0
4300,1,0.519121541,0.523079518,1,1
4301,1,0.76362431,0.844842279,1,1
4302,0,0.400867864,0.303053093,0,0
4303,1,0.530339886,0.468785062,1,0
4304,1,0.770854903,0.81538722,1,1
4305,1,0.673811586,0.722265915,1,1
4306,1,0.419501003,0.417311375,0,0
4307,0,0.438753042,0.427638032,0,0
4308,0,0.40429241,0.303637892,0,0
4309,1,0.569672101,0.714934657,1,1
4310,0,0.454993789,0.3815178,0,0
4311,0,0.551672219,0.530922884,1,1
4312,1,0.568238826,0.589071093,1,1
4313,1,0.416389197,0.369879274,0,0
4314,1,0.574379373,0.957553292,1,1
4315,0,0.518158151,0.663007401,1,1
4316,1,0.417211335,0.426801578,0,0
4317,0,0.493271886,0.430967745,0,0
4318,1,0.37912176,0.388331113,0,0
4319,0,0.529905755,0.484223715,1,0
4320,1,0.56702912,0.756852712,1,1
4321,1,0.63171277,0.668431595,1,1
4322,1,0.463697874,0.438200292,0,0
4323,1,0.725688641,0.939150482,1,1
4324,1,0.618142055,0.706515704,1,1
4325,1,0.591665487,0.621502063,1,1
4326,1,0.525592304,0.384145414,1,0
4327,0,0.427721074,0.364982648,0,0
4328,0,0.562723519,0.55909927,1,1
4329,0,0.430007693,0.379455141,0,0
4330,0,0.369946097,0.369811846,0,0
4331,1,0.429560446,0.321166672,0,0
4332,0,0.426160505,0.513727821,0,1
4333,0,0.572550874,0.459451952,1,0
4334,0,0.427251221,0.462753421,0,0
4335,0,0.502006248,0.455833783,1,0
4336,1,0.455962498,0.471009666,0,0
4337,0,0.448689868,0.437687465,0,0
4338,1,0.277543987,0.291102962,0,0
4339,0,0.448141707,0.355978993,0,0
4340,0,0.499195089,0.586543475,0,1
4341,1,0.620267506,0.483013053,1,0
4342,0,0.445684186,0.402709028,0,0
4343,0,0.406223572,0.360139833,0,0
4344,1,0.439574301,0.409183241,0,0
4345,0,0.425188417,0.495617721,0,0
4346,0,0.371886579,0.379053654,0,0
4347,1,0.447906386,0.503687397,0,1
4348,0,0.389037099,0.537686948,0,1
4349,0,0.460310188,0.408329394,0,0
4350,1,0.651711088,0.53131278,1,1
4351,1,0.415099498,0.417997502,0,0
4352,1,0.654258891,0.922618556,1,1
4353,1,0.656558449,0.65423836,1,1
4354,0,0.484260654,0.512975885,0,1
4355,0,0.436663212,0.413283615,0,0
4356,0,0.343699454,0.289678615,0,0
4357,0,0.503431539,0.500018078,1,1
4358,0,0.413480051,0.327897935,0,0
4359,1,0.663281227,0.503289669,1,1
4360,0,0.482410576,0.454570718,0,0
4361,0,0.610310071,0.856712102,1,1
4362,0,0.480385511,0.444776042,0,0
4363,0,0.392845698,0.367952315,0,0
4364,1,0.470976587,0.404696846,0,0
4365,0,0.385829084,0.337465064,0,0
4366,0,0.480893179,0.485855135,0,0
4367,0,0.436590843,0.393044195,0,0
4368,1,0.669344922,0.684648268,1,1
4369,1,0.38699948,0.522258478,0,1
4370,0,0.438829291,0.399482782,0,0
4371,0,0.421185034,0.4217143,0,0
4372,0,0.393309248,0.449668879,0,0
4373,0,0.359082144,0.488126863,0,0
4374,1,0.667281773,0.775965022,1,1
4375,1,0.533635841,0.367059211,1,0
4376,0,0.459529584,0.406487098,0,0
4377,0,0.50049456,0.717613736,1,1
4378,1,0.485851912,0.391443855,0,0
4379,0,0.413185821,0.328082495,0,0
4380,1,0.650782658,0.608976628,1,1
4381,0,0.571870905,0.572263247,1,1
4382,0,0.572631128,0.728659064,1,1
4383,0,0.413353021,0.481325373,0,0
4384,1,0.863585483,0.942012593,1,1
4385,0,0.30443058,0.250567395,0,0
4386,1,0.649370167,0.762393134,1,1
4387,1,0.605263201,0.679218119,1,1
4388,1,0.40008615,0.407431865,0,0
4389,1,0.585254005,0.533819126,1,1
4390,0,0.456775843,0.490543097,0,0
4391,1,0.401304391,0.344103318,0,0
4392,1,0.478318782,0.474808786,0,0
4393,1,0.557105446,0.568366714,1,1
4394,0,0.386766915,0.283712181,0,0
4395,1,0.40581492,0.382754998,0,0
4396,0,0.550498789,0.571126748,1,1
4397,1,0.565763141,0.501479066,1,1
4398,0,0.413811173,0.362780095,0,0
4399,1,0.536012474,0.454937619,1,0
4400,0,0.301672151,0.317666688,0,0
4401,1,0.637143789,0.891123516,1,1
4402,1,0.505912185,0.507400843,1,1
4403,1,0.453690149,0.433323353,0,0
4404,0,0.523022867,0.545934125,1,1
4405,1,0.620272364,0.604623951,1,1
4406,1,0.477925249,0.623987287,0,1
4407,0,0.449151998,0.468951996,0,0
4408,0,0.492077108,0.544347336,0,1
4409,0,0.413343288,0.394064812,0,0
4410,1,0.548282638,0.561871518,1,1
4411,1,0.689206553,0.797221892,1,1
4412,0,0.326585212,0.420149255,0,0
4413,0,0.459188264,0.426534135,0,0
4414,1,0.542711822,0.570748307,1,1
4415,0,0.497278918,0.379156419,0,0
4416,0,0.47890892,0.387605206,0,0
4417,0,0.481602997,0.415388408,0,0
4418,0,0.547190497,0.588331766,1,1
4419,0,0.406001784,0.36999245,0,0
4420,1,0.457832185,0.401942571,0,0
4421,0,0.468465793,0.449608452,0,0
4422,0,0.413782129,0.456355449,0,0
4423,1,0.580415342,0.549059121,1,1
4424,1,0.615046012,0.607371493,1,1
4425,1,0.523244496,0.525875917,1,1
4426,0,0.510672023,0.399445731,1,0
4427,1,0.471377527,0.433644104,0,0
4428,0,0.373006585,0.388248596,0,0
4429,0,0.422297018,0.464477403,0,0
4430,0,0.531911338,0.524586349,1,1
4431,0,0.393506596,0.340404915,0,0
4432,1,0.648034979,0.583696139,1,1
4433,1,0.64860914,0.751327329,1,1
4434,0,0.508164818,0.509743071,1,1
4435,1,0.497950133,0.497872566,0,0
4436,1,0.547004293,0.515412885,1,1
4437,1,0.668889766,0.937618064,1,1
4438,1,0.43719733,0.444001335,0,0
4439,0,0.494801343,0.474362407,0,0
4440,1,0.576357395,0.519674623,1,1
4441,1,0.678972353,0.651278657,1,1
4442,1,0.572187235,0.581991417,1,1
4443,1,0.614094768,0.701210789,1,1
4444,0,0.446515185,0.383653829,0,0
4445,1,0.419970444,0.407894956,0,0
4446,0,0.406098697,0.377588912,0,0
4447,1,0.501785955,0.448457898,1,0
4448,0,0.44247017,0.299388056,0,0
4449,0,0.467095141,0.532450027,0,1
4450,1,0.488655033,0.467471331,0,0
4451,1,0.524404999,0.576958679,1,1
4452,0,0.408779131,0.364534028,0,0
4453,0,0.623532436,0.550250882,1,1
4454,0,0.469746543,0.3706933,0,0
4455,1,0.57178068,0.499089105,1,0
4456,0,0.564985953,0.444474266,1,0
4457,1,0.442378538,0.400084239,0,0
4458,1,0.461002264,0.525084643,0,1
4459,0,0.392008661,0.340807606,0,0
4460,1,0.516734106,0.634265077,1,1
4461,0,0.515029241,0.523076924,1,1
4462,1,0.401121195,0.331553074,0,0
4463,1,0.526063504,0.495520009,1,0
4464,0,0.487659766,0.566000637,0,1
4465,0,0.497838866,0.477327378,0,0
4466,0,0.460723349,0.591516097,0,1
4467,0,0.44738208,0.521099896,0,1
4468,1,0.752835955,0.758768468,1,1
4469,1,0.560731133,0.705372827,1,1
4470,1,0.402525141,0.284343455,0,0
4471,1,0.672221733,0.646291273,1,1
4472,0,0.573672858,0.673690827,1,1
4473,1,0.56084426,0.540997864,1,1
4474,1,0.759870382,0.599450862,1,1
4475,1,0.430563509,0.440802626,0,0
4476,1,0.623621737,0.531074749,1,1
4477,1,0.470863317,0.47371316,0,0
4478,1,0.581542633,0.704373458,1,1
4479,1,0.523261599,0.56518093,1,1
4480,1,0.575823041,0.631859317,1,1
4481,0,0.468540856,0.403337465,0,0
4482,1,0.705584997,0.712960333,1,1
4483,1,0.47195745,0.44062568,0,0
4484,0,0.481540677,0.511131302,0,1
4485,0,0.362324759,0.348882279,0,0
4486,0,0.391081871,0.416228849,0,0
4487,0,0.352744132,0.366082733,0,0
4488,0,0.352980069,0.290018693,0,0
4489,0,0.458480271,0.4216802,0,0
4490,1,0.633075072,0.458728771,1,0
4491,0,0.536438883,0.522198081,1,1
4492,0,0.514963452,0.488106349,1,0
4493,0,0.406228969,0.339231329,0,0
4494,1,0.574968851,0.674840561,1,1
4495,0,0.486955281,0.424405092,0,0
4496,1,0.745419914,0.804451885,1,1
4497,0,0.45155984,0.462048812,0,0
4498,1,0.469929061,0.422213485,0,0
4499,1,0.575512177,0.549006527,1,1
4500,1,0.66365704,0.572301662,1,1
4501,1,0.5873888,0.656098743,1,1
4502,0,0.416465103,0.663029304,0,1
4503,0,0.382990243,0.329659931,0,0
4504,0,0.264274078,0.331868146,0,0
4505,0,0.438098496,0.419638743,0,0
4506,0,0.397685005,0.457939748,0,0
4507,0,0.586422954,0.601980073,1,1
4508,0,0.510658446,0.57111623,1,1
4509,0,0.441265573,0.342548354,0,0
4510,0,0.483283989,0.614053683,0,1
4511,0,0.391397893,0.366599291,0,0
4512,0,0.355476583,0.286249953,0,0
4513,1,0.529887697,0.58328431,1,1
4514,0,0.423171094,0.340033768,0,0
4515,0,0.456982899,0.414405684,0,0
4516,0,0.373460537,0.30562396,0,0
4517,0,0.373127251,0.385016204,0,0
4518,1,0.582967251,0.430963101,1,0
4519,1,0.645263198,0.69673725,1,1
4520,1,0.529292854,0.642876245,1,1
4521,0,0.587134375,0.762727321,1,1
4522,0,0.483554523,0.427514721,0,0
4523,1,0.404406298,0.386482219,0,0
4524,0,0.426273488,0.521831003,0,1
4525,1,0.436845915,0.416674067,0,0
4526,0,0.50701687,0.492991667,1,0
4527,0,0.542383841,0.552685859,1,1
4528,0,0.379959111,0.390186417,0,0
4529,0,0.508356015,0.58475862,1,1
4530,1,0.547464333,0.4730743,1,0
4531,0,0.390018919,0.370291258,0,0
4532,0,0.434967043,0.41101832,0,0
4533,1,0.51874966,0.480174204,1,0
4534,0,0.421329603,0.4324314,0,0
4535,0,0.490186029,0.346536701,0,0
4536,1,0.62721801,0.602626848,1,1
4537,0,0.405003101,0.498157459,0,0
4538,0,0.376107965,0.376084095,0,0
4539,1,0.483251561,0.565412551,0,1
4540,1,0.441259283,0.389149835,0,0
4541,0,0.462124668,0.442776126,0,0
4542,1,0.371175603,0.343873735,0,0
4543,0,0.375334283,0.323515109,0,0
4544,0,0.546446449,0.322128092,1,0
4545,1,0.551151526,0.475406219,1,0
4546,1,0.559972262,0.584549537,1,1
4547,0,0.694829617,0.620364606,1,1
4548,1,0.523490694,0.538720065,1,1
4549,1,0.595181551,0.565679155,1,1
4550,1,0.648257161,0.52938844,1,1
4551,1,0.609591744,0.883762496,1,1
4552,0,0.616013052,0.69129919,1,1
4553,0,0.423598711,0.430749309,0,0
4554,0,0.417354852,0.354908007,0,0
4555,0,0.49938771,0.500222134,0,1
4556,1,0.683519338,0.600932345,1,1
4557,0,0.493494803,0.439269044,0,0
4558,1,0.524396024,0.535231345,1,1
4559,0,0.430910848,0.417175268,0,0
4560,0,0.513123358,0.457990599,1,0
4561,0,0.267500305,0.313440197,0,0
4562,0,0.521353884,0.586368026,1,1
4563,0,0.503638293,0.41787556,1,0
4564,0,0.439836463,0.390012765,0,0
4565,0,0.444635303,0.430974794,0,0
4566,1,0.562032516,0.519422059,1,1
4567,0,0.337002642,0.320029784,0,0
4568,0,0.510860031,0.474726359,1,0
4569,1,0.706062027,0.706072013,1,1
4570,1,0.404181868,0.361465536,0,0
4571,0,0.50363587,0.483148892,1,0
4572,1,0.719047007,0.655095596,1,1
4573,1,0.560317844,0.553743169,1,1
4574,1,0.547003866,0.523650328,1,1
4575,0,0.305794618,0.278424444,0,0
4576,0,0.479442241,0.415870189,0,0
4577,1,0.519545964,0.581809778,1,1
4578,1,0.536633599,0.501930161,1,1
4579,1,0.722324523,0.746750884,1,1
4580,0,0.511975662,0.614277902,1,1
4581,1,0.442485582,0.379012389,0,0
4582,1,0.492581282,0.397309133,0,0
4583,1,0.560447903,0.544902482,1,1
4584,0,0.530392919,0.577431163,1,1
4585,1,0.546138039,0.541399484,1,1
4586,0,0.391651464,0.457969691,0,0
4587,1,0.635990803,0.753674744,1,1
4588,1,0.763169924,0.922520162,1,1
4589,0,0.507873641,0.440393893,1,0
4590,0,0.492826808,0.654096939,0,1
4591,1,0.558841073,0.619843663,1,1
4592,1,0.543014419,0.490758852,1,0
4593,0,0.373843804,0.323509956,0,0
4594,0,0.528710517,0.419742914,1,0
4595,1,0.475977459,0.460382979,0,0
4596,0,0.615380939,0.484166415,1,0
4597,0,0.403543858,0.426463821,0,0
4598,1,0.450229915,0.327877824,0,0
4599,1,0.427483257,0.54564525,0,1
4600,1,0.498162129,0.461904613,0,0
4601,0,0.41933397,0.403347218,0,0
4602,0,0.424512211,0.446483853,0,0
4603,1,0.505539985,0.44345992,1,0
4604,0,0.451653884,0.342411513,0,0
4605,1,0.469375149,0.4330137,0,0
4606,0,0.430996423,0.427121461,0,0
4607,1,0.686063898,0.835474665,1,1
4608,0,0.39185504,0.398650801,0,0
4609,0,0.566403522,0.532087748,1,1
4610,0,0.418640418,0.346223428,0,0
4611,1,0.709735401,0.874596779,1,1
4612,1,0.614406409,0.624240479,1,1
4613,1,0.585970236,0.689931705,1,1
4614,1,0.517283628,0.608545057,1,1
4615,1,0.4781051,0.446381358,0,0
4616,0,0.535912593,0.490398972,1,0
4617,0,0.423095591,0.424184419,0,0
4618,0,0.413878413,0.459873067,0,0
4619,0,0.378954654,0.330278767,0,0
4620,1,0.47809789,0.345261813,0,0
4621,1,0.516044145,0.474561309,1,0
4622,0,0.411467815,0.452610194,0,0
4623,1,0.689829979,0.73302846,1,1
4624,1,0.48469329,0.590701568,0,1
4625,1,0.674554664,0.636893409,1,1
4626,1,0.572249818,0.51285305,1,1
4627,0,0.389011745,0.329416257,0,0
4628,1,0.429672857,0.37783541,0,0
4629,0,0.471078871,0.370200794,0,0
4630,0,0.440740466,0.423947845,0,0
4631,0,0.409536916,0.363483799,0,0
4632,1,0.613700959,0.657239611,1,1
4633,0,0.553318191,0.597360309,1,1
4634,0,0.44173031,0.3902223,0,0
4635,1,0.494173631,0.518347915,0,1
4636,0,0.502630079,0.491758326,1,0
4637,1,0.579143822,0.669658245,1,1
4638,0,0.416633997,0.488893622,0,0
4639,1,0.657919211,0.934218025,1,1
4640,1,0.489340381,0.359214568,0,0
4641,1,0.444923658,0.453857182,0,0
4642,1,0.435288942,0.45543062,0,0
4643,1,0.423926271,0.33288946,0,0
4644,0,0.347652282,0.323707835,0,0
4645,1,0.390696896,0.374258999,0,0
4646,1,0.545714634,0.633309173,1,1
4647,0,0.565587078,0.579910692,1,1
4648,0,0.411159603,0.405144327,0,0
4649,0,0.427404092,0.393257781,0,0
4650,0,0.43028801,0.327712398,0,0
4651,0,0.481163804,0.499186153,0,0
4652,0,0.452252762,0.433093707,0,0
4653,1,0.580162302,0.552547926,1,1
4654,0,0.588685084,0.582555163,1,1
4655,0,0.363452514,0.341875995,0,0
4656,0,0.535205178,0.70506261,1,1
4657,0,0.463714419,0.389447555,0,0
4658,1,0.58914278,0.5477776,1,1
4659,0,0.432346992,0.424840764,0,0
4660,0,0.305201315,0.297241784,0,0
4661,1,0.46367906,0.430084671,0,0
4662,0,0.541907461,0.514859433,1,1
4663,0,0.415503887,0.424137522,0,0
4664,1,0.399625264,0.37522894,0,0
4665,1,0.561192392,0.599129128,1,1
4666,0,0.501335537,0.452684287,1,0
4667,0,0.336548808,0.319831378,0,0
4668,1,0.567520441,0.476168962,1,0
4669,1,0.639268595,0.564440699,1,1
4670,1,0.563548941,0.575579533,1,1
4671,0,0.550168945,0.524897685,1,1
4672,0,0.432169433,0.395641504,0,0
4673,1,0.603097148,0.680832695,1,1
4674,0,0.553181137,0.647629964,1,1
4675,0,0.493288374,0.443114442,0,0
4676,0,0.660124312,0.869435332,1,1
4677,0,0.409891393,0.380397763,0,0
4678,0,0.331491891,0.274313075,0,0
4679,1,0.637874964,0.749384365,1,1
4680,0,0.397028262,0.656409585,0,1
4681,1,0.656969415,0.586171148,1,1
4682,1,0.557025303,0.53803697,1,1
4683,0,0.428164723,0.399820215,0,0
4684,1,0.580809603,0.538999411,1,1
4685,1,0.490026285,0.468012741,0,0
4686,0,0.458846996,0.378537335,0,0
4687,0,0.392977619,0.347648745,0,0
4688,0,0.464763691,0.386688051,0,0
4689,1,0.485683316,0.415397691,0,0
4690,0,0.41153198,0.332533795,0,0
4691,0,0.503553467,0.599926459,1,1
4692,1,0.504477983,0.500100041,1,1
4693,1,0.542439367,0.539679294,1,1
4694,0,0.432068364,0.41113887,0,0
4695,1,0.663696532,0.582982914,1,1
4696,1,0.321122427,0.293690922,0,0
4697,1,0.556573522,0.8092961,1,1
4698,1,0.463701974,0.401337773,0,0
4699,1,0.488070001,0.498293291,0,0
4700,1,0.744454716,0.65562972,1,1
4701,1,0.502507281,0.453222608,1,0
4702,0,0.480742349,0.54652671,0,1
4703,0,0.606636294,0.563272492,1,1
4704,1,0.55366061,0.496150306,1,0
4705,1,0.509296369,0.468355935,1,0
4706,0,0.363902532,0.496317595,0,0
4707,1,0.530812739,0.538672558,1,1
4708,0,0.587524484,0.566279367,1,1
4709,1,0.503791954,0.445342085,1,0
4710,1,0.612035816,0.595664455,1,1
4711,0,0.294225074,0.390100716,0,0
4712,1,0.853512942,0.629609956,1,1
4713,1,0.329255815,0.322658107,0,0
4714,1,0.482834497,0.487815731,0,0
4715,1,0.403674323,0.354647871,0,0
4716,0,0.484577948,0.593501048,0,1
4717,1,0.666393496,0.632917895,1,1
4718,0,0.464149786,0.446038225,0,0
4719,0,0.585328251,0.658951397,1,1
4720,0,0.407812004,0.306671115,0,0
4721,1,0.706294244,0.692612288,1,1
4722,0,0.57979588,0.631689618,1,1
4723,1,0.771709345,0.887064271,1,1
4724,1,0.453080883,0.382279688,0,0
4725,0,0.429741181,0.43995788,0,0
4726,0,0.533782085,0.658275082,1,1
